# ID UPID X Y Z VX VY VZ DX_eff DY_eff DZ_eff Rank1 obs_SM obs_SFR SSFR Accret
2742481602.0 -1.0 10.667010 26.008369 22.559610 -90.190002 280.570007 -180.360001 9.713870 28.973471 20.653541 1.138157 11.678063 -0.025534 -11.703554 0.145558
2742495112.0 -1.0 14.854260 24.569269 39.047810 -40.709999 257.959991 -449.260010 14.424031 27.295425 34.299969 0.578561 11.469527 0.708336 -10.761201 0.093198
2742482462.0 -1.0 15.249530 25.572309 23.764351 -365.829987 201.309998 -201.009995 11.383389 27.699781 21.640050 -0.067270 11.706718 -0.572027 -12.278684 0.065312
2742472504.0 -1.0 10.633110 14.258790 13.456880 87.639999 154.789993 86.620003 11.559301 15.894632 14.372292 0.730927 11.486855 0.267406 -11.219395 0.101824
2742470961.0 -1.0 8.216280 23.219299 17.112579 67.000000 255.139999 -148.639999 8.924345 25.915653 15.541731 -0.715367 11.294907 -0.801893 -12.096693 0.055531
2742472190.0 -1.0 11.160820 23.351589 14.509210 -97.370003 151.119995 705.960022 10.131801 24.948646 21.969892 1.605278 11.149219 0.721563 -10.427709 0.283009
2742472762.0 -1.0 13.243250 18.791700 14.464780 -123.809998 155.039993 174.889999 11.934809 20.430184 16.313041 -0.825479 11.192846 -1.561458 -12.754241 0.037234
2742460458.0 -1.0 9.036530 0.689640 8.176280 23.459999 -422.709991 145.000000 9.284458 -3.777617 9.708660 0.247658 11.194792 -0.770574 -11.965372 0.120093
2742473011.0 -1.0 17.560221 16.191750 12.110440 100.120003 18.260000 17.090000 18.618303 16.384724 12.291049 0.447928 11.525822 0.328380 -11.197432 0.005517
91000001209388464.0 2742483549.0 9.425269 10.452118 20.167597 -6.722845 93.504036 -338.919769 9.354221 11.440281 16.585847 -1.603080 11.155943 0.179552 -10.976336 -inf
2742471671.0 -1.0 11.127350 20.060101 14.492430 -360.350006 217.449997 72.589996 7.319122 22.358142 15.259571 -0.272654 11.416141 0.312812 -11.103474 0.042546
2742495886.0 -1.0 3.224620 15.605500 47.393291 -117.110001 20.230000 -278.089996 1.986986 15.819293 44.454398 0.325186 11.418964 0.686636 -10.732125 0.052628
2742460590.0 -1.0 12.630640 1.644350 11.025210 -136.399994 25.889999 -319.440002 11.189146 1.917959 7.649324 -0.099358 11.287130 -0.653451 -11.940437 0.038165
2742496000.0 -1.0 4.194420 11.371470 45.627048 -228.470001 231.169998 -143.839996 1.779918 13.814506 44.106927 0.644186 11.134177 -0.696804 -11.830914 0.037189
2742460709.0 -1.0 9.513570 7.393850 11.345860 294.890015 58.900002 -114.610001 12.630008 8.016313 10.134646 -0.556560 11.088490 0.056524 -11.031844 0.024648
2742507617.0 -1.0 2.654550 11.793140 49.926991 -209.199997 124.139999 -221.940002 0.443696 13.105068 47.581499 1.193289 11.119586 -0.018816 -11.138525 0.079345
2742520426.0 -1.0 20.634939 13.006330 89.533112 -112.169998 202.690002 99.269997 19.449511 15.148386 90.582211 0.685480 11.695307 0.876160 -10.819301 0.135545
2742506901.0 -1.0 19.745140 1.468940 65.181213 -140.970001 -66.839996 -57.110001 18.255350 0.762566 64.577667 -0.103098 11.119586 -0.351933 -11.471469 0.037413
2742521185.0 -1.0 2.308150 9.868120 84.869728 -78.370003 52.599998 39.610001 1.479925 10.424004 85.288332 -0.464850 11.324488 0.080626 -11.243744 -0.006319
2742507160.0 -1.0 17.866840 10.792590 62.806870 -89.660004 -1.820000 -154.179993 16.919301 10.773356 61.177475 0.071879 11.230960 0.761101 -10.469800 0.021897
2742507248.0 -1.0 10.984370 5.065550 60.509369 -254.369995 83.080002 77.160004 8.296153 5.943551 61.324806 -1.071107 11.118926 -0.236123 -11.355168 0.038336
