# RA Dec Z BPTCLASS SM Dn4000 SPECSFR SM_weight
223.337390 3.966958 0.068370 4.000000 10.835233 1.777587 -11.844330 4.353147e-09
164.108720 25.516853 0.068375 5.000000 10.827129 1.637595 -11.831650 4.441255e-09
135.666500 22.228851 0.068375 5.000000 10.729679 1.901394 -11.476750 5.631635e-09
178.117430 13.734840 0.068377 -1.000000 10.979243 2.050177 -12.215460 3.073472e-09
187.954480 39.091717 0.068380 4.000000 10.503641 1.366197 -10.437770 9.822298e-09
175.368070 21.338260 0.068380 5.000000 10.621884 1.769189 -12.170480 7.336083e-09
214.208440 41.306442 0.068389 2.000000 10.681187 1.528835 -10.597250 6.342861e-09
235.030340 51.907666 0.068394 -1.000000 10.615515 1.985311 -12.168820 7.449877e-09
151.805610 20.907450 0.068393 -1.000000 10.986153 1.940104 -12.180630 3.022508e-09
233.272940 12.877675 0.068396 1.000000 10.571589 1.293963 -9.626412 8.301102e-09
223.098200 3.290061 0.068399 -1.000000 10.950903 2.007936 -12.226960 3.290879e-09
170.611630 19.597045 0.068400 -1.000000 10.551334 1.902282 -12.039890 8.730506e-09
240.429440 35.577873 0.068403 -1.000000 10.830360 1.926154 -12.234300 4.404820e-09
145.418420 4.181898 0.068407 -1.000000 10.828686 1.889466 -12.218820 4.422987e-09
246.887670 46.636397 0.068406 2.000000 10.684238 1.777457 -11.529810 6.294970e-09
152.923990 46.244720 0.068407 1.000000 10.504201 1.363499 -10.018710 9.808961e-09
205.234650 54.440342 0.068414 3.000000 10.924325 1.560827 -10.854550 3.509509e-09
121.925360 39.817117 0.068416 1.000000 10.846457 1.267203 -9.914493 4.237150e-09
153.846950 19.342756 0.068416 -1.000000 10.660693 1.833567 -12.151100 6.668427e-09
173.879760 29.178913 0.068421 5.000000 10.529916 1.577253 -10.380040 9.202591e-09
172.359660 25.268232 0.068428 5.000000 10.650494 1.695201 -11.918350 6.837635e-09
196.692290 20.192775 0.068426 3.000000 10.928654 1.438963 -10.329660 3.471462e-09
177.633050 13.306303 0.068426 3.000000 10.794071 1.707920 -11.325170 4.811118e-09
214.693830 35.271004 0.068426 -1.000000 10.856182 2.058168 -12.611880 4.137748e-09
131.163100 24.451423 0.068434 -1.000000 10.887585 1.904182 -12.361240 3.835156e-09
176.809470 18.339464 0.068438 3.000000 10.636371 1.703739 -10.625450 7.076659e-09
160.262800 39.921653 0.068440 2.000000 10.753680 1.606192 -11.789370 5.310224e-09
194.459740 7.047277 0.068444 3.000000 10.681383 1.727960 -11.255560 6.339160e-09
216.884220 34.510863 0.068443 4.000000 10.741041 1.594893 -10.956620 5.476850e-09
168.326690 38.373235 0.068443 -1.000000 10.788554 1.905552 -12.205910 4.878061e-09
152.357900 45.836113 0.068456 2.000000 10.629550 1.535778 -10.694130 7.198208e-09
138.431140 26.671299 0.068462 2.000000 10.770555 1.856323 -11.931050 5.094843e-09
234.515220 25.293505 0.068463 -1.000000 10.802577 1.921647 -11.966480 4.713007e-09
167.060410 11.664470 0.068473 2.000000 10.690228 1.700633 -11.237750 6.200639e-09
128.335650 30.561466 0.068471 -1.000000 10.893486 1.978649 -12.357590 3.781197e-09
214.625700 29.856281 0.068490 2.000000 10.963357 1.348394 -10.148580 3.193563e-09
240.979790 30.861373 0.068492 -1.000000 10.572491 1.995964 -11.856730 8.285160e-09
251.737990 27.293328 0.068493 -1.000000 10.700018 1.881350 -13.100970 6.055719e-09
194.159270 54.498999 0.068489 3.000000 10.683778 1.473577 -10.143170 6.302306e-09
210.471530 -1.149292 0.068493 3.000000 10.552983 1.524192 -10.151520 8.690764e-09
217.478170 11.690615 0.068498 4.000000 10.620505 1.583008 -10.801650 7.358654e-09
198.716560 28.238868 0.068503 1.000000 10.527824 1.394992 -10.148210 9.251674e-09
193.613930 2.349842 0.068507 3.000000 10.810558 1.146078 -10.005170 4.622407e-09
137.424330 27.069729 0.068507 3.000000 10.959939 1.480350 -10.510070 3.220118e-09
237.550060 35.976916 0.068510 2.000000 10.942213 1.599465 -10.684770 3.360610e-09
198.599200 2.351393 0.068518 4.000000 10.685170 1.791861 -11.918970 6.280332e-09
128.527960 47.383446 0.068513 4.000000 10.542617 1.732530 -10.877700 8.921194e-09
237.832060 23.158562 0.068520 -1.000000 10.865131 2.026266 -12.330210 4.049544e-09
140.628160 21.866319 0.068519 3.000000 10.932618 1.575972 -10.961270 3.438829e-09
184.625720 27.510939 0.068523 5.000000 10.516072 1.812595 -11.571490 9.521630e-09
213.082180 57.370471 0.068536 -1.000000 10.789062 1.948148 -11.911930 4.870272e-09
151.867530 18.856893 0.068537 -1.000000 10.505476 1.405502 -10.866750 9.775727e-09
179.571300 21.566460 0.068537 1.000000 10.730525 1.412632 -10.157000 5.619036e-09
143.293260 33.711734 0.068544 4.000000 10.962652 1.902794 -11.614290 3.199438e-09
220.244610 46.468715 0.068555 5.000000 10.850460 1.844432 -11.964520 4.196583e-09
150.148630 46.587373 0.068550 -1.000000 10.943173 1.999538 -12.288500 3.352764e-09
246.380410 38.811460 0.068555 5.000000 10.639145 1.533093 -10.210240 7.029665e-09
241.275340 29.980137 0.068553 2.000000 10.763911 1.544649 -10.474350 5.178429e-09
216.444240 55.751942 0.068561 5.000000 10.648015 1.729875 -11.506610 6.878774e-09
244.343860 26.560590 0.068565 2.000000 10.718578 1.575492 -10.272280 5.785828e-09
170.421000 27.103728 0.068564 3.000000 10.949123 1.682635 -11.049670 3.304668e-09
206.021070 20.220667 0.068567 -1.000000 10.627898 1.789238 -12.370390 7.229034e-09
226.305660 26.546925 0.068574 5.000000 10.986056 1.788623 -11.908720 3.023870e-09
131.880080 12.822969 0.068573 5.000000 10.697112 1.875455 -12.352600 6.097658e-09
203.420750 9.864403 0.068573 -1.000000 10.669574 1.827976 -12.168600 6.524006e-09
172.328380 15.132997 0.068577 -1.000000 10.735985 1.907170 -12.640000 5.544239e-09
234.260620 49.533605 0.068581 4.000000 10.811664 1.585329 -10.342670 4.610344e-09
175.020630 23.391252 0.068598 -1.000000 10.597703 1.633265 -10.861870 7.786303e-09
165.029860 9.621342 0.068589 -1.000000 10.569525 1.941035 -12.280360 8.343816e-09
211.224260 59.683308 0.068600 -1.000000 10.871635 1.960705 -12.292420 3.985542e-09
152.823990 50.161864 0.068599 5.000000 10.504284 1.669034 -10.771120 9.808961e-09
215.133630 2.064304 0.068601 3.000000 10.837070 1.593191 -11.627780 4.335366e-09
233.923350 50.935946 0.068600 5.000000 10.713271 1.552186 -10.901490 5.861732e-09
241.100700 35.834809 0.068600 -1.000000 10.549189 1.958429 -12.200000 8.776225e-09
213.414980 29.577291 0.068607 1.000000 10.948344 1.510984 -9.993573 3.310821e-09
214.344500 42.287957 0.068606 2.000000 10.927093 1.523415 -10.381830 3.484633e-09
234.064110 25.810205 0.068605 2.000000 10.695391 1.438688 -10.703370 6.125835e-09
213.791730 46.019202 0.068608 5.000000 10.708913 1.692769 -10.898930 5.925451e-09
182.186260 47.560975 0.068623 -1.000000 10.644802 2.038917 -12.341110 6.932754e-09
170.438540 16.055719 0.068624 -1.000000 10.681006 1.866896 -12.113830 6.342861e-09
232.859740 52.087970 0.068632 5.000000 10.878594 1.900385 -11.463430 3.919028e-09
218.359690 29.481532 0.068636 5.000000 10.895505 1.905776 -11.900520 3.762828e-09
216.517950 30.372196 0.068631 3.000000 10.724323 1.985493 -12.493800 5.704818e-09
237.401070 33.702251 0.068640 -1.000000 10.900477 1.811507 -12.030140 3.717430e-09
226.194290 18.330798 0.068639 3.000000 10.656519 1.444076 -11.075830 6.736229e-09
216.049270 24.775805 0.068638 2.000000 10.519255 1.347422 -10.034150 9.451572e-09
129.001820 13.818285 0.068646 3.000000 10.756100 1.677846 -10.747650 5.278300e-09
236.173270 37.289032 0.068659 5.000000 10.948993 1.851705 -11.295240 3.306205e-09
223.523540 -0.344548 0.068664 4.000000 10.574938 1.818348 -11.653670 8.232318e-09
174.202810 15.207485 0.068664 -1.000000 10.641017 1.931865 -12.524510 6.999978e-09
229.987700 22.339704 0.068667 5.000000 10.991664 2.050179 -12.355210 2.983358e-09
216.445300 17.878475 0.068664 -1.000000 10.520797 1.935135 -11.904020 9.413651e-09
159.629120 9.621285 0.068668 3.000000 10.785892 1.538055 -10.641210 4.909381e-09
121.960170 25.389062 0.068672 1.000000 10.842749 1.304189 -9.697747 4.276073e-09
170.552080 43.955828 0.068671 -1.000000 10.640038 2.004017 -11.934270 7.016921e-09
237.671030 42.638774 0.068674 -1.000000 10.932712 2.069430 -12.314370 3.438829e-09
237.773430 21.314143 0.068677 -1.000000 10.966553 1.937056 -12.279380 3.168753e-09
170.118380 20.261884 0.068686 2.000000 10.700191 1.690533 -10.476620 6.052242e-09
115.483300 41.227643 0.068681 1.000000 10.696440 1.180697 -9.836343 6.108204e-09
209.288500 56.655334 0.068683 1.000000 10.773415 1.383052 -10.307970 5.061918e-09
151.781160 7.774426 0.068685 5.000000 10.703917 1.643878 -12.136920 5.996969e-09
120.986810 13.332637 0.068680 5.000000 10.675421 1.784985 -11.832330 6.432574e-09
235.228450 6.401968 0.068692 2.000000 10.908501 1.478073 -10.878220 3.646318e-09
120.627680 37.745821 0.068694 3.000000 10.507576 1.730189 -11.453430 9.729453e-09
196.515780 24.054081 0.068697 4.000000 10.967188 1.573643 -10.779560 3.164402e-09
193.825750 25.845702 0.068699 -1.000000 10.790895 1.892872 -12.155410 4.849586e-09
208.808930 3.400924 0.068702 2.000000 10.695401 1.376730 -10.137080 6.122303e-09
196.023930 14.144644 0.068709 4.000000 10.954230 1.759041 -11.803100 3.265044e-09
238.836090 20.706058 0.068711 2.000000 10.762888 1.372329 -10.526620 5.192539e-09
206.548350 52.186242 0.068716 3.000000 10.683521 1.370247 -10.200460 6.305978e-09
148.187140 21.278368 0.068716 3.000000 10.785779 1.606337 -10.880200 4.909381e-09
132.583690 42.162959 0.068722 1.000000 10.912336 1.422670 -10.165770 3.611450e-09
134.591350 41.375306 0.068725 5.000000 10.595681 1.846659 -11.978950 7.825485e-09
199.888630 27.539541 0.068718 1.000000 10.680040 1.440785 -10.240630 6.357696e-09
206.677210 19.447538 0.068727 -1.000000 10.833498 1.939320 -11.963500 4.373269e-09
150.946970 1.242255 0.068731 -1.000000 10.662842 1.923828 -12.242420 6.632904e-09
155.005940 16.191676 0.068727 1.000000 10.877404 1.470104 -9.901935 3.930656e-09
134.076450 14.936431 0.068734 5.000000 10.786396 1.839333 -12.264670 4.904142e-09
243.050880 12.829464 0.068741 2.000000 10.947411 1.496490 -10.665780 3.318535e-09
219.285840 49.708362 0.068744 -1.000000 10.942091 1.948915 -11.884760 3.362183e-09
147.571630 7.827938 0.068748 5.000000 10.946538 1.776142 -11.940860 3.326273e-09
179.409830 45.144307 0.068748 5.000000 10.892741 1.875024 -10.823470 3.786731e-09
148.687940 20.914837 0.068748 2.000000 10.662644 1.497221 -10.465730 6.636838e-09
153.678030 44.953571 0.068756 5.000000 10.805666 1.839297 -10.640870 4.678446e-09
232.560070 31.818931 0.068765 2.000000 10.674193 1.639789 -10.563500 6.451479e-09
131.026460 13.514892 0.068762 -1.000000 10.631096 1.800872 -12.071690 7.171926e-09
235.096080 41.243445 0.068758 5.000000 10.610905 1.714038 -10.811110 7.537956e-09
121.137180 48.359374 0.068769 3.000000 10.548670 1.449516 -10.122670 8.787706e-09
120.874960 26.093581 0.068770 1.000000 10.600576 1.424305 -10.421140 7.732859e-09
243.113970 33.973530 0.068772 4.000000 10.932905 1.622779 -11.632800 3.437209e-09
224.811080 56.564957 0.068779 2.000000 10.608422 1.592180 -10.464660 7.584878e-09
153.448270 23.370859 0.068795 -1.000000 10.606301 1.830003 -11.559480 7.622699e-09
165.189430 53.121947 0.068787 -1.000000 10.894940 2.005071 -12.538740 3.766492e-09
214.025200 61.655302 0.068789 -1.000000 10.837293 1.889707 -12.025000 4.333150e-09
227.458410 18.241256 0.068791 3.000000 10.689682 1.618360 -10.913000 6.211426e-09
228.073310 29.657194 0.068797 -1.000000 10.958562 1.927482 -12.558540 3.230526e-09
185.549230 25.286681 0.068799 4.000000 10.845389 1.343070 -10.285610 4.247914e-09
154.923580 45.757419 0.068804 3.000000 10.656267 1.866391 -12.179900 6.740246e-09
223.051890 12.960579 0.068809 4.000000 10.570054 1.751585 -11.469820 8.333110e-09
183.197130 17.712885 0.068808 3.000000 10.685463 1.390348 -11.583160 6.276680e-09
207.174920 5.338675 0.068815 4.000000 10.799157 1.597121 -10.706500 4.752928e-09
217.001050 4.117196 0.068815 1.000000 10.657396 1.230898 -10.825940 6.724196e-09
229.398760 -1.458781 0.068818 -1.000000 10.563081 1.570498 -10.681530 8.479221e-09
151.264200 53.648662 0.068817 5.000000 10.855429 1.739677 -11.123780 4.146085e-09
217.334780 34.753446 0.068827 2.000000 10.645724 1.606933 -10.439960 6.916084e-09
177.459580 28.596267 0.068834 3.000000 10.744524 1.645790 -11.465980 5.431535e-09
219.529850 18.879818 0.068835 1.000000 10.592422 1.317125 -10.106550 7.889723e-09
124.310580 15.283099 0.068841 3.000000 10.851279 1.898799 -12.106760 4.188109e-09
137.509180 6.529418 0.068845 -1.000000 10.742452 2.049211 -12.395400 5.458663e-09
216.291780 60.679372 0.068836 3.000000 10.911656 1.764504 -12.041460 3.618388e-09
342.329870 0.335804 0.068839 5.000000 10.745902 1.621479 -11.735640 5.413550e-09
239.109220 34.880776 0.068841 3.000000 10.680438 1.542355 -11.686520 6.353983e-09
166.250080 24.737634 0.068843 4.000000 10.988076 1.513322 -10.612690 3.008930e-09
168.935450 59.765997 0.068854 -1.000000 10.669468 1.932881 -12.387740 6.527854e-09
123.572330 26.283707 0.068855 -1.000000 10.731586 2.050046 -12.401010 5.606476e-09
180.972850 27.886984 0.068857 3.000000 10.852664 1.447073 -10.021330 4.173335e-09
210.227220 12.299831 0.068858 3.000000 10.741859 1.601190 -11.088790 5.464716e-09
142.000250 36.538175 0.068856 2.000000 10.716207 1.651390 -10.824800 5.818666e-09
221.270740 56.805049 0.068870 -1.000000 10.723483 1.838333 -12.186540 5.717677e-09
240.291970 35.165537 0.068875 -1.000000 10.762385 1.923483 -12.110910 5.198198e-09
223.241160 56.502025 0.068875 5.000000 10.959153 1.886289 -12.299280 3.226060e-09
184.220760 32.807618 0.068882 1.000000 10.580046 1.304491 -9.859591 8.133161e-09
201.283330 48.344502 0.068884 2.000000 10.870066 1.470262 -10.343540 4.001414e-09
185.116100 9.587753 0.068887 -1.000000 10.512231 1.872967 -12.349440 9.618295e-09
216.091620 14.045360 0.068885 5.000000 10.955990 1.846723 -12.012180 3.249975e-09
207.465730 52.442592 0.068890 2.000000 10.743501 1.613751 -10.991670 5.443569e-09
147.265320 1.605306 0.068894 5.000000 10.956555 1.666703 -12.106020 3.246973e-09
235.505930 21.248233 0.068892 2.000000 10.829404 1.888975 -11.164710 4.416162e-09
186.437060 3.003412 0.068892 5.000000 10.871762 1.928771 -12.170110 3.985542e-09
207.138580 2.475653 0.068903 -1.000000 10.878209 1.989886 -12.232860 3.922899e-09
252.824380 32.088437 0.068905 -1.000000 10.965820 2.008657 -12.093020 3.174567e-09
241.906200 12.718910 0.068906 3.000000 10.583129 1.405969 -10.262660 8.071363e-09
215.028680 62.153347 0.068911 -1.000000 10.769370 1.923690 -12.245350 5.111414e-09
166.579740 26.079755 0.068915 2.000000 10.672157 1.395523 -10.211360 6.481884e-09
227.676910 17.701987 0.068925 2.000000 10.724685 1.479708 -10.083050 5.701610e-09
119.243020 32.703068 0.068925 5.000000 10.655501 1.785679 -10.872510 6.752317e-09
205.817570 52.795140 0.068924 1.000000 10.892871 1.321263 -9.605376 3.786731e-09
165.635990 38.068676 0.068929 5.000000 10.781109 1.758680 -11.670620 4.967511e-09
217.420150 57.277633 0.068929 3.000000 10.797067 1.373332 -10.447980 4.778111e-09
216.029670 34.424300 0.068936 1.000000 10.791885 1.385707 -9.989059 4.839288e-09
134.952230 58.057875 0.068940 -1.000000 10.889065 1.790812 -12.004070 3.820167e-09
199.372440 9.179855 0.068940 5.000000 10.851299 1.754001 -11.154840 4.188109e-09
190.808560 15.964424 0.068934 -1.000000 10.918209 1.930914 -12.372170 3.561687e-09
209.706060 52.330622 0.068947 1.000000 10.666034 1.327775 -9.826456 6.582042e-09
242.246900 23.302790 0.068953 3.000000 10.922540 1.656848 -12.157220 3.524551e-09
186.448190 21.411869 0.068953 5.000000 10.851440 1.718651 -11.770000 4.185994e-09
132.286580 17.343546 0.068959 -1.000000 10.690187 1.875527 -11.307190 6.204232e-09
49.254519 0.470386 0.068964 2.000000 10.769689 1.450932 -10.292430 5.105882e-09
192.811890 60.861056 0.068964 5.000000 10.706729 1.695495 -10.222820 5.955960e-09
219.660890 20.064433 0.068958 -1.000000 10.589925 2.116718 -12.174180 7.934613e-09
172.980320 24.199730 0.068974 3.000000 10.567741 1.429462 -10.408730 8.381434e-09
226.003100 24.104876 0.068973 3.000000 10.862176 1.294096 -10.707330 4.077980e-09
168.432710 3.895780 0.068966 5.000000 10.606880 1.848692 -11.624020 7.613220e-09
197.076560 23.810192 0.068971 5.000000 10.678588 1.483963 -11.278150 6.380035e-09
207.851380 54.489080 0.068969 5.000000 10.738069 1.886792 -11.748480 5.516537e-09
229.818110 -1.156440 0.068968 5.000000 10.607860 1.887228 -11.939560 7.594309e-09
198.876310 20.727751 0.068973 1.000000 10.655860 1.491292 -10.136080 6.748290e-09
232.754760 32.225566 0.068977 3.000000 10.933270 1.644766 -10.713880 3.433970e-09
218.568040 50.809959 0.068976 -1.000000 10.731169 1.927469 -12.177360 5.609613e-09
182.938700 9.371757 0.068976 -1.000000 10.699613 1.995380 -12.212630 6.062682e-09
138.009620 7.736384 0.068978 -1.000000 10.805976 1.960905 -12.717790 4.675991e-09
181.487380 55.768128 0.068976 -1.000000 10.730686 1.912267 -12.319610 5.615893e-09
136.405130 20.471485 0.068981 -1.000000 10.961759 1.922183 -12.212630 3.205328e-09
127.740070 13.839864 0.068983 3.000000 10.671164 1.694225 -10.963600 6.497158e-09
196.608700 63.650856 0.068979 3.000000 10.733114 1.605988 -10.921890 5.584587e-09
181.731800 2.945486 0.068983 5.000000 10.805760 1.941799 -12.305750 4.678446e-09
236.216610 42.270546 0.068981 -1.000000 10.913463 1.765528 -11.707650 3.602803e-09
196.163270 6.070482 0.068982 -1.000000 10.956806 1.876252 -12.243750 3.243974e-09
145.446200 22.399527 0.068988 -1.000000 10.607087 1.867881 -12.118890 7.608486e-09
135.260110 23.223481 0.068986 2.000000 10.581907 1.393284 -10.215530 8.097035e-09
181.402690 28.414996 0.068987 -1.000000 10.717943 1.836367 -11.931460 5.795653e-09
150.346840 25.536463 0.068987 -1.000000 10.588064 1.992238 -11.981680 7.974804e-09
188.568680 26.132583 0.068990 1.000000 10.604165 1.256417 -9.891666 7.660774e-09
155.461180 42.388734 0.068993 -1.000000 10.883728 2.007686 -12.421430 3.871073e-09
231.604760 44.849906 0.068990 -1.000000 10.839876 1.925797 -12.153160 4.304484e-09
217.547250 18.096336 0.068997 1.000000 10.715541 1.456145 -10.052330 5.828566e-09
147.944370 25.700833 0.068995 3.000000 10.943315 1.657115 -11.430180 3.351198e-09
200.696600 59.859105 0.068998 4.000000 10.743492 1.735770 -10.619360 5.443569e-09
203.541500 2.192854 0.069001 -1.000000 10.780989 1.851437 -12.089900 4.967511e-09
218.083630 56.326225 0.069001 -1.000000 10.642080 1.931799 -12.342710 6.978877e-09
246.254910 45.131377 0.069006 3.000000 10.914648 1.680794 -11.205400 3.592464e-09
121.818710 50.072881 0.069011 -1.000000 10.675767 2.008827 -12.216870 6.425033e-09
223.235550 24.702364 0.069011 3.000000 10.582727 1.466249 -10.637830 8.076489e-09
137.632710 19.962049 0.069007 2.000000 10.529452 1.452145 -10.248280 9.214828e-09
129.389540 15.728523 0.069017 2.000000 10.926867 1.507361 -10.604400 3.487936e-09
195.436310 63.989437 0.069018 5.000000 10.723925 1.676487 -10.449230 5.711243e-09
169.894180 17.846278 0.069019 -1.000000 10.831739 1.921566 -11.866840 4.391261e-09
165.338020 20.014879 0.069020 3.000000 10.528384 1.594987 -10.914630 9.239370e-09
137.692260 7.400511 0.069022 -1.000000 10.766054 1.987638 -12.346950 5.153160e-09
238.695130 33.199972 0.069029 1.000000 10.539952 1.474358 -10.080540 8.980085e-09
167.193510 18.800434 0.069027 5.000000 10.803617 1.905631 -12.182950 4.700625e-09
179.909550 0.485258 0.069032 2.000000 10.547195 1.395703 -10.079910 8.816495e-09
162.927290 24.083405 0.069025 -1.000000 10.667538 2.041010 -12.285780 6.558744e-09
182.430080 40.641774 0.069031 1.000000 10.581918 1.344240 -10.043910 8.091892e-09
168.991260 0.810253 0.069042 1.000000 10.624021 1.226535 -9.998366 7.295691e-09
200.882550 33.295926 0.069040 4.000000 10.509295 1.582582 -10.811140 9.683473e-09
144.505640 30.598416 0.069045 5.000000 10.953475 1.849495 -11.829820 3.271098e-09
208.698600 52.572171 0.069051 3.000000 10.687265 1.483001 -10.425080 6.247564e-09
171.612050 12.921117 0.069052 3.000000 10.579033 1.433542 -10.342290 8.153902e-09
203.333920 41.406457 0.069051 5.000000 10.508547 1.639022 -11.161610 9.703143e-09
128.252200 14.523935 0.069049 5.000000 10.898644 1.956955 -12.167860 3.733688e-09
229.554950 24.689657 0.069052 3.000000 10.626969 1.663153 -10.668130 7.242299e-09
162.636180 7.158836 0.069052 2.000000 10.812996 1.720030 -10.588640 4.595925e-09
155.194060 6.206747 0.069060 5.000000 10.677573 1.836686 -11.822920 6.398733e-09
242.497290 12.450750 0.069053 -1.000000 10.812144 1.904305 -12.034860 4.605531e-09
174.448780 10.175798 0.069067 3.000000 10.811057 1.468081 -11.057240 4.617576e-09
218.577690 57.327957 0.069063 -1.000000 10.922163 1.658036 -11.728240 3.527905e-09
171.365420 63.793409 0.069063 3.000000 10.938995 1.864785 -12.030810 3.387473e-09
147.810890 3.638508 0.069073 2.000000 10.734705 1.609441 -10.697110 5.562812e-09
229.669530 22.729225 0.069076 -1.000000 10.703586 1.904870 -12.319590 6.003841e-09
145.280930 26.720162 0.069078 -1.000000 10.537986 1.829854 -11.899390 9.021621e-09
227.742390 32.874858 0.069082 3.000000 10.783949 1.959247 -11.784230 4.933050e-09
129.976280 46.835632 0.069080 -1.000000 10.975973 1.894898 -11.985060 3.097277e-09
166.242960 33.140097 0.069080 1.000000 10.536793 1.419562 -9.840152 9.051447e-09
137.420420 36.775015 0.069091 5.000000 10.761154 1.782939 -11.220930 5.215224e-09
239.678610 36.292662 0.069089 5.000000 10.810050 1.992620 -11.665090 4.629665e-09
225.553650 14.634327 0.069092 -1.000000 10.561974 2.041970 -12.332140 8.501160e-09
230.179240 51.541501 0.069095 1.000000 10.531590 1.406298 -10.095800 9.166008e-09
218.882430 46.875509 0.069095 1.000000 10.602171 1.493664 -10.306640 7.699106e-09
172.578930 23.083669 0.069093 5.000000 10.946596 1.800469 -11.616500 3.324723e-09
134.343920 61.969212 0.069103 -1.000000 10.547732 2.202184 -12.271130 8.804964e-09
140.980550 49.504457 0.069107 5.000000 10.789131 1.490697 -11.546850 4.870272e-09
169.875000 27.250864 0.069103 3.000000 10.704926 1.836795 -12.282020 5.983258e-09
169.693610 3.418967 0.069108 3.000000 10.541897 1.595686 -10.926880 8.932931e-09
153.320050 3.500447 0.069109 -1.000000 10.616373 1.781136 -11.875500 7.436097e-09
209.660580 38.839808 0.069115 5.000000 10.818103 1.872657 -12.611880 4.538852e-09
157.876450 28.263709 0.069117 -1.000000 10.885643 1.949077 -12.331180 3.852113e-09
322.992540 -0.274199 0.069119 5.000000 10.633677 1.928010 -11.658410 7.124078e-09
213.606290 18.099228 0.069113 5.000000 10.971861 1.764017 -12.019410 3.128456e-09
153.075180 9.253197 0.069120 5.000000 10.839951 1.976171 -12.211250 4.304484e-09
166.065190 53.346197 0.069124 -1.000000 10.593352 1.870761 -11.823400 7.869882e-09
194.616160 59.406613 0.069125 2.000000 10.870108 1.470062 -10.319290 4.001414e-09
215.871340 14.639383 0.069122 3.000000 10.816604 1.499991 -10.597520 4.555399e-09
193.316570 57.682028 0.069123 2.000000 10.522594 1.876903 -12.048800 9.369668e-09
168.122450 54.916717 0.069129 5.000000 10.804982 1.651129 -10.638290 4.685824e-09
238.420690 35.664204 0.069131 -1.000000 10.912204 1.847567 -12.064610 3.613183e-09
147.390730 25.211448 0.069132 1.000000 10.888303 1.514625 -10.428250 3.827652e-09
177.244490 11.806900 0.069134 5.000000 10.963295 1.919052 -12.754410 3.193563e-09
182.356280 46.549393 0.069140 4.000000 10.956878 1.891876 -12.450420 3.243974e-09
158.037580 54.240787 0.069138 -1.000000 10.694012 2.010499 -11.968540 6.143535e-09
240.544370 21.435654 0.069146 3.000000 10.691169 1.515932 -10.818480 6.186296e-09
139.781550 40.065662 0.069145 3.000000 10.575137 1.639366 -10.526800 8.232318e-09
196.228970 7.546555 0.069151 4.000000 10.815221 1.724218 -11.422760 4.572028e-09
163.018190 17.303582 0.069151 2.000000 10.691973 1.490371 -11.019010 6.175568e-09
242.875390 21.797566 0.069152 -1.000000 10.717474 2.147621 -12.554410 5.802216e-09
148.681220 19.734266 0.069152 3.000000 10.582475 1.562837 -10.701940 8.081619e-09
119.145090 47.563837 0.069156 1.000000 10.684200 1.657105 -10.574740 6.294970e-09
155.183320 45.077217 0.069159 2.000000 10.543439 1.847306 -11.476140 8.903629e-09
167.371760 14.894158 0.069164 4.000000 10.955750 1.671839 -10.492950 3.252982e-09
138.858270 38.692379 0.069164 -1.000000 10.791201 1.793535 -11.874730 4.847009e-09
224.053610 3.051181 0.069170 -1.000000 10.995902 1.939993 -12.252200 2.952794e-09
221.555100 19.068817 0.069167 5.000000 10.985156 1.769674 -11.970710 3.030694e-09
215.608970 35.305921 0.069176 3.000000 10.741899 1.562015 -10.637630 5.464716e-09
170.263730 17.210001 0.069173 1.000000 10.502700 1.213847 -9.733368 9.842348e-09
185.189310 1.708233 0.069178 -1.000000 10.547099 1.857211 -12.086110 8.822268e-09
179.019980 14.897877 0.069184 -1.000000 10.522970 1.757684 -11.612630 9.363408e-09
155.515120 4.219868 0.069187 -1.000000 10.730632 1.789652 -10.969900 5.619036e-09
243.601090 35.636030 0.069187 -1.000000 10.673118 2.039445 -12.236520 6.466657e-09
176.512050 14.650545 0.069196 -1.000000 10.922956 1.955047 -12.234470 3.521201e-09
239.837380 29.117010 0.069193 -1.000000 10.941579 1.952309 -12.480650 3.365330e-09
145.524260 6.588842 0.069198 -1.000000 10.716860 1.894455 -12.017240 5.812078e-09
168.627420 48.379675 0.069205 -1.000000 10.546286 1.840346 -11.650520 8.839618e-09
201.644680 40.921577 0.069204 3.000000 10.600080 1.597097 -10.786270 7.737697e-09
161.029960 55.962657 0.069204 2.000000 10.746775 1.964540 -12.373630 5.401605e-09
255.210670 34.611027 0.069206 5.000000 10.612803 1.831734 -11.878570 7.500700e-09
128.859630 12.510366 0.069207 5.000000 10.549155 1.804859 -11.834300 8.776225e-09
170.345120 58.358055 0.069207 1.000000 10.824512 1.283404 -10.159020 4.468849e-09
161.548370 4.514568 0.069216 -1.000000 10.726306 1.938970 -12.305130 5.679219e-09
241.824090 13.565159 0.069220 4.000000 10.500461 1.626248 -11.697370 9.902831e-09
233.915160 46.236549 0.069217 2.000000 10.623876 1.495203 -10.325950 7.300164e-09
240.738550 29.953761 0.069218 -1.000000 10.824947 1.985489 -12.190000 4.464234e-09
203.149510 57.205165 0.069219 -1.000000 10.976662 1.731900 -11.885560 3.093058e-09
191.793280 19.700304 0.069219 -1.000000 10.505397 1.801642 -11.740820 9.782362e-09
131.881910 15.066541 0.069230 5.000000 10.801660 1.843032 -11.492130 4.725434e-09
