# ID UPID X Y Z VX VY VZ DX_eff DY_eff DZ_eff Rank1 obs_SM obs_SFR SSFR Accret
2660534662.0 -1.0 10.747570 25.886520 22.656500 -160.039993 204.610001 -247.910004 8.930687 28.209392 19.842057 0.812366 11.678973 0.388634 -11.290306 0.123273
2660548147.0 -1.0 14.871380 24.431271 39.250141 -85.029999 271.290009 -388.859985 13.906061 27.511140 34.835537 0.337250 11.608847 0.651762 -10.957031 0.061449
2660535527.0 -1.0 15.429260 25.470100 23.862909 -373.109985 188.559998 -200.270004 11.193461 27.610762 21.589307 0.058915 11.495683 -0.363011 -11.858864 0.053866
2660525655.0 -1.0 10.622490 14.184020 13.398190 32.290001 135.990005 164.190002 10.989068 15.727871 15.262187 0.917567 11.360404 -0.785156 -12.145572 0.110689
2660524077.0 -1.0 8.192890 23.092501 17.206350 61.279999 293.299988 -176.869995 8.888582 26.422243 15.198401 -0.806183 11.381476 -0.857611 -12.238975 0.035562
2660525344.0 -1.0 11.199830 23.277210 14.161260 -49.599998 117.930000 668.409973 10.636737 24.616032 21.749506 -0.995362 11.217484 -0.176070 -11.393511 0.046799
2660547571.0 -1.0 14.452800 25.735849 36.922859 49.189999 102.639999 -235.199997 15.011238 26.901088 34.252708 -0.478245 11.347135 -1.022276 -12.369470 -0.037128
2660525928.0 -1.0 13.296380 18.706280 14.372400 -116.269997 188.970001 208.750000 11.976404 20.851596 16.742272 -0.996312 11.080266 -0.971022 -12.051245 0.031312
2660513615.0 -1.0 9.028530 0.896670 8.097200 10.610000 -402.820007 170.419998 9.148982 -3.676418 10.031924 -0.027047 11.170262 -0.575935 -11.746178 0.111730
2660526187.0 -1.0 17.512550 16.179640 12.105870 100.949997 37.810001 14.470000 18.658603 16.608885 12.270143 -0.298982 11.408918 -0.349984 -11.758952 -0.003614
2660524818.0 -1.0 11.303210 19.969540 14.480660 -360.260010 142.130005 -4.740000 7.213293 21.583097 14.426848 0.864440 11.508260 0.480151 -11.028121 0.064553
2660548976.0 -1.0 3.289680 15.589580 47.533718 -130.800003 33.169998 -277.500000 1.804749 15.966148 44.383349 -0.182318 11.522705 0.623663 -10.898941 0.037338
2660513756.0 -1.0 12.694930 1.627810 11.184770 -134.770004 34.340000 -326.170013 11.164929 2.017661 7.481866 -0.101322 11.201943 -0.191384 -11.393404 0.052461
2660573351.0 -1.0 20.671740 12.881300 89.483528 -9.890000 243.690002 105.360001 20.559462 15.647835 90.679647 0.543259 11.586362 0.598353 -10.988007 0.085154
2660574392.0 -1.0 3.608850 9.734700 85.852402 -133.699997 152.080002 -283.739990 2.090996 11.461216 82.631192 0.541429 11.452247 -0.184289 -11.636576 0.012495
2660560202.0 -1.0 17.913250 10.804170 62.881561 -90.519997 -26.549999 -138.789993 16.885605 10.502756 61.305922 0.460474 11.281033 0.822037 -10.459045 0.002853
2660560292.0 -1.0 11.102300 5.017530 60.477039 -239.589996 73.120003 81.430000 8.382311 5.847638 61.401488 1.408166 11.153815 0.079543 -11.074018 0.102314
2660574802.0 -1.0 6.048050 6.310200 84.402161 -221.080002 33.209999 82.849998 3.538199 6.687223 85.342731 -0.251673 11.113943 -1.110754 -12.224827 -0.030563
2660560418.0 -1.0 7.449410 4.900250 60.314419 -115.400002 0.620000 -93.320000 6.139310 4.907289 59.254987 -0.258724 11.335658 0.207096 -11.128602 0.029554
2660587911.0 -1.0 18.285509 24.250851 95.503548 -229.940002 104.129997 62.189999 15.675073 25.433006 96.209571 -0.889838 11.110926 0.383636 -10.727230 0.018579
2660560080.0 -1.0 1.275360 23.913120 75.167664 32.160000 279.410004 -41.919998 1.640462 27.085173 74.691760 -0.490592 11.112270 0.766338 -10.345823 0.042748
2660575206.0 -1.0 0.680200 11.695330 83.627151 36.650002 66.089996 -268.250000 1.096276 12.445629 80.581794 0.499134 11.371437 0.604010 -10.767258 -0.012306
2660560902.0 -1.0 14.359530 24.346170 57.147339 -89.989998 90.150002 -247.149994 13.337902 25.369614 54.341524 -0.118946 11.135451 -0.293368 -11.428874 0.010274
2660587101.0 -1.0 19.844469 15.990900 111.311089 80.809998 64.209999 244.399994 20.761879 16.719856 114.085684 1.236547 11.122216 -0.032031 -11.154344 0.164307
2660587487.0 -1.0 14.957240 17.068100 103.919930 115.260002 143.490005 93.220001 16.265750 18.697096 104.978227 1.964419 11.146748 1.241048 -9.905878 0.204823
2660601384.0 -1.0 14.617240 2.435640 118.208054 127.769997 -45.410000 11.810000 16.067772 1.920115 118.342129 0.497829 11.099681 0.219060 -10.880744 -0.001471
2660601109.0 -1.0 13.333760 3.241480 117.354843 133.669998 -157.050003 21.670000 14.851273 1.458541 117.600856 1.666295 11.106871 0.375664 -10.731188 0.166820
2660601890.0 -1.0 13.694910 10.637890 114.623428 192.649994 70.190002 102.129997 15.882004 11.434735 115.782877 0.919819 11.106531 0.666892 -10.439496 -0.001037
2660650217.0 -1.0 12.406860 1.531030 179.816162 -119.040001 -144.139999 293.429993 11.055437 -0.105346 183.147379 -0.031860 11.488127 -1.289798 -12.777804 0.183056
2660651544.0 -1.0 14.873190 22.090580 183.818832 -381.160004 168.059998 -84.150002 10.546002 23.998512 182.863504 -0.169124 11.607777 -0.159643 -11.767512 0.042696
2660662489.0 -1.0 9.031180 5.033040 184.490433 15.220000 -160.669998 20.920000 9.203968 3.209005 184.727931 0.794510 11.187803 0.523486 -10.664342 0.031084
2660651844.0 -1.0 11.696160 23.409479 182.439316 -360.089996 -72.019997 21.379999 7.608173 22.591859 182.682036 0.180793 11.395676 1.143639 -10.251967 0.059323
